-3.177449142142592109e-01,-1.446104285979981086e-01,-6.757682679561405337e-02,-1.154722173447453315e-02,-4.943803680589553551e-02,-7.976980118193921498e-02,-7.973656947243057402e-02,1.339309142904028249e-01,8.816764072562932597e-02,6.793022830805739432e-02,-1.330639790703855851e-01,-1.221476833996959499e-02,1.823727308960343407e-02,4.712656844435336723e-02,4.860029493904960418e-02,-1.511258851323873387e-01,-2.479058743931089603e-02,1.055349274035402574e-01,-2.670793029246176786e-02,-2.333462781043671441e-02,-9.418978574281311467e-02,-3.155236342867695498e-02,-3.138163677306771149e-02,-1.120009281741340956e-02,-5.007962845335445223e-03,-1.328149756693619565e-02,3.092354804431352022e-01,1.368112851604337266e-01,7.512162633716457094e-03,-2.109899483037906975e-01,-3.168203186903415514e-01,1.725622623084763774e-01,-3.762253960667365504e-01,-1.219891463308586665e-01,6.802215917273102264e-02,-2.551012080704566642e-01,-1.509397350955339334e-01,4.184507692981043192e-02,-6.639196936959024242e-03,9.024710515322453830e-02
-3.451998572911563201e-01,-1.725176384320050715e-01,-8.589061218819082910e-02,-9.409268872474285672e-03,-5.097317987788585469e-02,-1.140182361705512903e-01,-4.070601515169869344e-02,9.368688275066006099e-02,4.139782524188717616e-02,3.500834913879202759e-02,-1.279355066325571499e-01,-7.921156912123583638e-03,1.993086233944652008e-02,4.942569149453390764e-02,5.372920741024245217e-02,-1.548704000563887462e-01,-2.085755978501135921e-02,8.954657652688524649e-02,-2.410867897260438042e-02,-1.603657920564494077e-02,-1.752512176485083728e-01,-1.432317713832098605e-01,-8.072867461920196774e-02,3.642809562818083435e-02,-2.801488897714055071e-02,-2.777209775001097114e-01,-2.389557977867298177e-01,-1.603852139558057388e-01,-4.575436587384729137e-02,7.453635336378283682e-02,-1.236775092182078595e-01,-4.952095225784258758e-02,6.002537591404966122e-02,4.389780720845060102e-02,4.942943766241825188e-02,-2.067094031552443312e-01,3.559825920953585410e-02,-3.101808107455283903e-02,-1.795704920705532004e-02,2.890227004218814955e-03
-3.252513833268011467e-01,-1.529865902321079218e-01,-7.319271923818782000e-02,-1.110208561856040888e-02,-4.873622482477912854e-02,-8.808529435599155022e-02,-6.845845625480251329e-02,1.229340891089663046e-01,7.585880005586886909e-02,5.883813394569870070e-02,-1.324207404679214051e-01,-1.231498645277029347e-02,1.310090859943713326e-02,4.958303871550917563e-02,5.120844833145454800e-02,-1.514208794440676797e-01,-2.465187094268900259e-02,1.022124615364599087e-01,-2.530704199035760382e-02,-2.126768712908599923e-02,-2.281168603558150210e-01,-1.783352273488034712e-01,-1.331857628739356869e-01,1.331806241241473288e-02,-3.439892019565249370e-02,-6.868563720050246957e-02,2.401290755651643849e-01,7.272595646298896099e-02,-9.489059093979790305e-03,-1.928650363074666529e-01,-3.204743116901269673e-01,1.989006232389449735e-01,-4.096162975645221138e-01,-1.342288904152915130e-01,8.107575250313203696e-02,-2.127979171132494685e-01,-9.845952919104661305e-02,4.194503109405189889e-02,1.693792311307618093e-02,8.343626220872835120e-02
-3.459005469472913319e-01,-1.745937441392086953e-01,-8.719979225119089961e-02,-8.769136372499986010e-03,-5.065492848193287045e-02,-1.184953428221859895e-01,-3.722935618151268500e-02,8.696360114043955036e-02,3.559554902633976781e-02,3.229631722845738295e-02,-1.282753899401551934e-01,-8.830793736109843195e-03,1.369967825104723147e-02,5.159226080759538036e-02,5.424336968389198432e-02,-1.542403990292839921e-01,-1.924773334733931307e-02,8.588524939811081893e-02,-2.381935510819666035e-02,-1.492253672545729160e-02,-6.285110814141248170e-02,-2.041156102074737078e-02,6.062803573446018390e-03,2.219343871049783701e-02,-4.926452407243431253e-03,-2.284154578638890598e-01,-8.837833945744932862e-02,-7.978123312682328105e-02,-4.589138291490257870e-02,-2.576783793392678490e-02,2.838470654063307563e-02,-2.784159056992168146e-01,4.314237236971258938e-01,2.114919482035144682e-01,5.891243061613948839e-02,-3.209151141907113924e-01,-2.422607778912322374e-02,-9.886603210268063435e-02,-1.251845748225690613e-01,9.206525445613067404e-03
-3.275867265213250334e-01,-1.552520566207151731e-01,-7.514156706750441117e-02,-1.093255796526904078e-02,-4.877301826186908329e-02,-9.670397507501604650e-02,-5.770709288717057461e-02,1.151045408885629229e-01,6.306496797080285432e-02,4.689310927579981580e-02,-1.319712725465294056e-01,-1.105369470481454286e-02,1.946360010214220893e-02,4.635457948232080128e-02,4.959770967349896864e-02,-1.523509836198648770e-01,-2.403578436916975480e-02,9.856929942306758008e-02,-2.471739603600653368e-02,-1.993107214077127765e-02,-2.525792464929246250e-01,-2.104245420870327621e-01,-1.478345753845786703e-01,2.681459278962394777e-02,-4.206530917555184601e-02,-1.475817485208494872e-01,1.129743667413549701e-01,-8.590463290829575271e-03,-2.916187761397281974e-02,-1.435114723499282263e-01,-2.687320979296110579e-01,1.357991597087728763e-01,-2.950177961982376473e-01,-8.523940862996648438e-02,8.552394532870977173e-02,-2.103646081134513679e-01,-6.140323288543925173e-02,1.834704802826436776e-02,5.055486081332105641e-03,6.842923819366575344e-02
-3.338472522159534606e-01,-1.606510656755357758e-01,-7.881846120357671737e-02,-1.029260402621190451e-02,-4.949777079221462373e-02,-1.036983928846524350e-01,-5.265106330151070324e-02,1.067584519791822117e-01,5.604949989378837927e-02,4.390609797525257818e-02,-1.322602119170745993e-01,-1.132582717431440678e-02,1.093198521837734916e-02,5.111451197232597110e-02,5.279896185705723610e-02,-1.545547140204668324e-01,-2.278428729691239774e-02,9.367707862521945650e-02,-2.429613932556762279e-02,-1.809657582739632176e-02,-2.369341713859576259e-01,-2.041927363794648898e-01,-1.323987990609758469e-01,3.791104514891818766e-02,-4.167723282565116705e-02,-2.172477353414024037e-01,-1.057217631819185044e-02,-7.706341267987681931e-02,-4.681921218416107422e-02,-8.729474659094194067e-02,-2.168718591139624507e-01,7.193133994750899873e-02,-1.712126232724990871e-01,-4.459585129195087205e-02,7.509311099691728941e-02,-1.664262152918212223e-01,2.481969260453809056e-02,2.741266289952193347e-03,2.753457436779171985e-02,3.452630487856467312e-02
-3.181075068872729616e-01,-1.442038478333205198e-01,-6.952732662613492209e-02,-9.512485822575911243e-03,-4.758354522709851153e-02,-1.067687889081270214e-01,-5.802724954719451489e-02,1.033142899828689565e-01,5.818461947524156130e-02,4.790595358312543794e-02,-1.342715119319599637e-01,-8.917081809771243428e-03,1.754356159057124387e-02,4.418804025457490070e-02,4.692024805317274172e-02,-1.551879218386673642e-01,-1.756183151133527964e-02,8.458403467341568671e-02,-2.406728444634964603e-02,-1.679373747241896808e-02,-2.946900117234392269e-01,-2.457469988555196494e-01,-1.881628100074479448e-01,1.205057569203038526e-02,-4.033763186556171831e-02,-9.883749758074600322e-02,1.259186463289552194e-02,-4.825770844490762101e-03,8.015359641362351795e-03,-5.154319265102458303e-03,-3.730041317889778441e-01,2.787926585977826832e-01,-5.241932201787911083e-01,-1.990306125844059082e-01,5.008231303418853031e-02,-1.330891465464105750e-01,-1.691075868536984217e-02,6.279631051276268749e-02,8.551785993068961034e-02,5.468677318843617741e-02
-3.327050188044893275e-01,-1.598567657399811992e-01,-8.025067355013248971e-02,-6.992582100998845362e-03,-4.822954719101346654e-02,-1.232413475440097272e-01,-3.437743361774892037e-02,7.791242398364772725e-02,3.415900243024339034e-02,3.258144678716234921e-02,-1.343024454114267741e-01,-8.380077905425498130e-03,9.418906326807530149e-03,4.788491870528943650e-02,4.921942320904904022e-02,-1.584507942734170172e-01,-1.401730873436002334e-02,7.275954814045837438e-02,-2.338621676347329981e-02,-1.314763658411521874e-02,-1.052274643111630326e-01,-7.613355349197803434e-02,-1.737527961013185518e-02,4.315960996144418971e-02,-1.837463915710468854e-02,-2.909656048384476890e-01,-1.286570127699633304e-01,-1.334017415508697013e-01,-6.872468906874473760e-02,-4.531462826162169222e-02,-9.749448458171272591e-03,-2.346743118422196517e-01,3.306293413098089218e-01,1.829935836304770191e-01,9.445581145453729732e-02,-5.101287550797763970e-01,-1.692562085512179237e-01,-1.868102943060385712e-01,-2.922263408923981842e-01,7.210030764959185490e-02
-3.195224328419534743e-01,-1.452673927977174984e-01,-7.039275696534019744e-02,-9.114552295116595815e-03,-4.811785965245007901e-02,-1.116292518225918684e-01,-5.258286575599413482e-02,9.716993586700084506e-02,5.189151670685987483e-02,4.374497533677867978e-02,-1.367536130161859376e-01,-1.093594562392219416e-02,1.008365948735345796e-02,4.652567100489868324e-02,4.801226314484452473e-02,-1.556705910931182046e-01,-1.615550912968832797e-02,8.121124088958620035e-02,-2.366909196985922392e-02,-1.549286440322994451e-02,-3.894028565692622124e-01,-3.595302009076384309e-01,-2.503859606439391428e-01,4.317608275759754477e-02,-6.271928122886372137e-02,-2.040477935380522467e-01,-1.207834331758022017e-01,-1.080053088592194399e-01,-2.214983628790889725e-02,2.640398755829664879e-02,-3.479599494477945143e-01,2.496141889329930308e-01,-4.844892725932261612e-01,-1.690879600847523534e-01,7.892275685018290687e-02,-2.552169025931050328e-01,-1.063727510124294895e-01,9.171182489485119049e-03,-2.863337769188945003e-02,8.493399238975740673e-02
-3.271906046591226414e-01,-1.549582884514393299e-01,-7.690132662843751632e-02,-7.171578713808912653e-03,-4.767485641028201826e-02,-1.241024187436039483e-01,-3.407670001840301666e-02,7.667288876650957263e-02,3.267769022329503059e-02,3.151745176609210830e-02,-1.337181471436252878e-01,-7.853694352034534809e-03,1.286923607222689725e-02,4.617998969823133848e-02,4.708288269648264190e-02,-1.570879663200575038e-01,-1.579020404046427295e-02,7.504955553500414211e-02,-2.234870046203063509e-02,-1.322591316070464984e-02,2.579568058997594449e-02,6.851474977295524127e-02,7.710632023601249330e-02,2.114398506325354532e-02,6.046712993219571786e-03,-1.717240146235781140e-01,2.414256790725630708e-01,4.839330179834178125e-02,-6.470653970336570637e-02,-2.876983285759706632e-01,8.912831518381247875e-02,-3.781725939096780564e-01,5.813529953793912242e-01,2.781620954544301583e-01,7.659014007247222366e-02,-5.387133365956771058e-01,-1.730816582216903043e-01,-2.152284232009940013e-01,-3.201131543214330577e-01,6.840010149105069104e-02
