-2.259433034029143528e-01,5.988475384441471761e-03,3.306907383976920300e-02,1.341678192652917545e-02,6.686044628569781656e-03,-9.471322893350020422e-02,-6.541743877500039162e-02,-2.083188115567922161e-01,-8.123719250977923245e-02,6.622395760751187410e-02,-2.108256074229104549e-01,-8.383590458337031315e-02,6.515814029668631768e-02,-1.224527307631007034e-01,-1.175141841328297687e-02,1.014361571803461537e-01,-7.801213412989227436e-03,-7.646019046767016381e-02,3.351779041389590930e-02,-4.934086547496008279e-02,5.774906098764631679e-03,2.091823300466444380e-02,-3.780632295294950040e-02,-9.790781417692073774e-03,-2.275499752747558446e-01,-4.307257636481764962e-02,2.018972088766490813e-02,-2.896090387782919606e+00,-5.466388383833873377e-01,8.876416775482312005e-01,-1.687801210586712841e+00,1.664218055651872419e+00,-3.088862578677890269e+00,-5.460745385190213241e-01,2.468168193190791726e-01,-2.760854654698050581e+00,-1.151375792283033661e-01,5.474173824973149749e-01,1.082798824983001396e+00,-4.362414367096789647e-02,-1.693198656689219206e+00,-1.280584268864686237e-01,5.722702293132897466e-02,-3.208433924419580308e+00,3.256652449286292494e-01,1.528517630961516716e-01,-7.812964542834492931e-01,-1.236381395863759280e+00,-5.896987236622095452e-01,-3.411748658166047221e+00,2.100448985320682027e-01,-1.037611602192157534e+00,-3.613971980708434728e-01,6.067747896095809779e-02,1.142701625661572962e-01,3.070959811398381589e-01,-1.511888104934712374e+00,-1.461749072261255833e-01,4.082243889629069145e-01,5.998523439771616950e-01,-2.722813031468263034e-02,2.488282219934490058e-01,2.437746017210429272e-01,1.721728074408304110e-01
-2.127286534331318535e-01,9.385870552279129697e-03,2.933384642572889334e-02,9.394457800851796492e-03,6.789126163063929909e-03,-7.594518659118421056e-02,-5.514477100845738278e-02,-2.098028350614531412e-01,-7.818046981201276502e-02,6.055532477888148080e-02,-2.116017395838142301e-01,-7.995852705226180746e-02,5.960807879514162799e-02,-1.290826325197755864e-01,-9.759969566459858470e-03,8.731558643765779948e-02,-3.806302596451871523e-03,-3.606808256869120655e-02,1.010678649254685979e-01,-7.309014059752350079e-02,7.922967109013967502e-03,1.015459191270160488e-01,-8.009702296607912331e-02,-2.583144310410290245e-03,-2.322363205135182795e-01,-4.734572073339293752e-02,1.439168176892602347e-02,-2.994402654472423819e+00,-4.732727013313251518e-01,6.821448428488565696e-01,-1.352153706380704534e+00,1.269660701507746126e+00,-2.981450141210736149e+00,-4.387084078733565207e-01,3.154669889790255866e-01,-3.198471976469591027e+00,1.318705605854120222e-02,5.243469416463995003e-01,8.104862510033399303e-01,-9.449252774084015982e-02,-1.375855040057899714e+00,-8.801481683367029518e-02,-6.139359160042658914e-01,-3.218336334692764922e+00,2.655715969094387674e-01,1.451424874886413363e-01,-7.720878267381863225e-01,-1.116486704583280698e+00,-5.953656392017023791e-01,-3.390983514827169643e+00,2.680357971633213765e-01,-9.660470593988321752e-01,-3.637417775357221217e-01,7.273074359426523472e-02,1.189976592657160381e-01,1.936632644139137938e-01,-1.946387147336963608e+00,-2.050297353088410546e-01,3.979192875493424708e-01,4.796894467422845310e-01,-2.250582591223349027e-02,1.616231584683305300e-01,-3.999259147320799457e-02,6.648509272635294565e-02
-2.313237494092703628e-01,6.790734678816079395e-03,2.457485363866851458e-02,9.969250413917052356e-03,4.067832977886487456e-03,-9.075408614408786434e-02,-6.095503296273818705e-02,-2.015336203262790837e-01,-6.594033284153555385e-02,5.943125537890692200e-02,-2.042088821242082908e-01,-6.875545432053442596e-02,5.842612789122791916e-02,-1.318363210566815269e-01,-1.102972942572222337e-02,8.795435314748178968e-02,-6.095954482795207241e-03,-5.527047065916557145e-02,7.855498860336496136e-02,-7.009895318083181337e-02,1.386868216343195570e-02,6.966269346183651123e-02,-6.147221488761545061e-02,-1.819897906347200944e-02,-2.399767981155953578e-01,-6.046260682022808197e-02,2.811310400131272758e-02,-3.057923787752201861e+00,-6.762440516415608727e-01,7.934248948466802176e-01,-1.946714233441980468e+00,1.803245209388023795e+00,-3.042482365106991438e+00,-4.913027928276960665e-01,2.585781269156512963e-01,-3.050259040868695593e+00,-1.421067024787134869e-01,6.021031838340604736e-01,9.256061167677671619e-01,-9.664720096907331026e-02,-1.511006276169382545e+00,-1.191207609630566822e-01,-3.096929673083650414e-01,-3.159513253727084248e+00,2.597211252018496452e-01,1.485646621687237712e-01,-7.058827074728668549e-01,-1.070954726331081019e+00,-5.629146806095945976e-01,-3.419670354445834448e+00,1.430638955323786377e-01,-1.034134678571554389e+00,-4.215382786482777533e-01,1.032005176009516134e-01,1.355957292111611423e-01,3.676898480909756017e-01,-1.812667467972971735e+00,-1.380047061699087863e-01,3.086717638671956365e-01,5.017645612683736545e-01,-1.373527851853850734e-02,1.549109667169545901e-01,5.941193075062756179e-02,1.869014257353143194e-01
-2.306718895475228237e-01,1.939336497392218917e-02,3.415414158729390692e-02,1.432119431233314089e-02,7.386418528124272243e-03,-1.081321387212312857e-01,-8.580481669940809297e-02,-2.187206137598596278e-01,-1.012714867949222608e-01,7.502099698063102728e-02,-2.238545386929269299e-01,-1.070705115197112534e-01,7.406053708168358618e-02,-1.144172452560638931e-01,-1.310553833464211948e-02,1.128979270671268686e-01,-7.922036955854139251e-03,-8.506376489748390668e-02,1.500428464217762325e-02,-4.495518175415647022e-02,-5.603815711886284134e-03,-5.930117026764492039e-06,-2.785941010383474747e-02,-3.749470960691780874e-03,-2.170702223161544708e-01,-3.154880646849989034e-02,1.946631441253199313e-02,-2.906679317632494985e+00,-6.482027321291070621e-01,1.033832168796152473e+00,-1.811154414583597827e+00,1.793676939229953859e+00,-3.054745134234451598e+00,-5.632621274695868152e-01,3.383216850370587281e-01,-2.282997561691445298e+00,-2.414960680771400803e-01,5.745455331934863352e-01,1.019098930230029509e+00,-6.847285470166752930e-02,-1.846185641148622381e+00,-1.931268757711848139e-01,8.871832754230126739e-01,-3.338628991112784661e+00,4.829690422231465163e-01,-2.268939038913231343e-03,-9.636610945851202814e-01,-1.641103973363129853e+00,-6.031908379382002749e-01,-3.334406792184864798e+00,1.769954765408456865e-01,-1.047436534125480989e+00,-3.714123609473176657e-01,9.155952476132256379e-02,2.420266135276847308e-01,3.793252756249216873e-01,-1.555623555613237841e+00,-6.932964757051784943e-02,2.843892164533912137e-01,6.666543720409947582e-01,-1.095367716369679556e-01,2.291942973648133375e-01,2.135027222439589423e-01,2.150554159969573220e-01
-2.137425480995602811e-01,1.311123604273234378e-02,3.149182348705892309e-02,7.825755679109036578e-03,9.304764490718042680e-03,-8.043025747929277713e-02,-6.362741101204960614e-02,-2.162735162540412315e-01,-9.324928602453730342e-02,6.970884309572578097e-02,-2.183556463525415658e-01,-9.546175697432768281e-02,6.881877589289331354e-02,-1.225338491714467182e-01,-1.087660539040058438e-02,9.544753813808037890e-02,-2.483099155369927757e-03,-7.855795286101541208e-02,6.087924764786123433e-02,-7.442134526797872240e-02,4.177842087122130010e-03,4.832618312437020336e-02,-6.826703244972875950e-02,-6.864147390334807142e-03,-2.211415235379625699e-01,-3.439026004432044203e-02,1.413383465797979355e-02,-2.929961471834394260e+00,-4.833009998195620938e-01,7.868640479719033465e-01,-1.431438528703438351e+00,1.377451530108828592e+00,-3.029528493295657654e+00,-5.137134683116473255e-01,3.304910972981360828e-01,-3.811514605433330871e+00,6.905670615878989338e-02,6.568956801238527987e-01,9.233266886794808670e-01,-3.270140089771302883e-01,-1.813401286646694643e+00,-8.339784219231205498e-02,-1.207208434963831678e+00,-3.404470963204545342e+00,3.847006766730203253e-01,-9.438899045829884926e-02,-1.006713181944917324e+00,-1.506433432176777387e+00,-5.941350294189362558e-01,-3.348561801263954862e+00,2.700192332570665599e-01,-1.068415175853758114e+00,-3.805314839795350679e-01,6.089783305173313011e-02,1.853727151835755649e-01,3.196984044445514428e-01,-1.763487409413301066e+00,-1.919899305746213258e-01,5.188394953240162977e-01,5.268017392163244494e-01,9.884690819372110582e-02,1.100175106490723920e-01,7.992199394283261427e-02,-1.862098147432789119e-02
-2.114569223508055984e-01,1.306403467414440911e-02,2.584021495712107708e-02,5.411300948804154132e-03,7.873021546163094797e-03,-7.125620898305840001e-02,-5.690145007704927593e-02,-2.096939782038937938e-01,-7.964436431474619660e-02,6.214247321006372005e-02,-2.133794898302234788e-01,-8.393247022205208019e-02,6.150677639421386900e-02,-1.311832099758944992e-01,-1.005057356525185241e-02,8.102987690278984356e-02,-1.348807353792835784e-03,-2.580645815695298273e-02,3.255395007998274082e-02,-9.819821844180509629e-03,-2.155007624159921420e-02,4.508589821425701416e-02,-2.479040857938308307e-02,2.861707058400497772e-02,-2.334122480015174972e-01,-4.553968853230561109e-02,1.202049749672351453e-02,-3.229546931161735301e+00,-7.355662776566305183e-01,6.987013666570192072e-01,-1.867352879271720667e+00,1.580028312172089500e+00,-3.064692257871861614e+00,-4.913133832771148235e-01,2.036274788968910343e-01,-3.630429725406429498e+00,-9.154796034022183449e-02,6.110299487195334223e-01,1.001362895258125718e+00,-9.135085905199957779e-02,-1.421513000159706053e+00,-2.009756972626277616e-01,-1.123944565861165756e+00,-3.054713588383947354e+00,3.356695912351312927e-01,3.774748283250914938e-01,-6.750199554549141112e-01,-1.074118311867223952e+00,-6.051672601748947500e-01,-3.350999091935655372e+00,3.353122144952891404e-02,-9.223150225632110732e-01,-2.990162452325293430e-01,1.572081179355144798e-01,1.732791768921231323e-01,3.477629055307147610e-01,-2.078512641387362692e+00,-2.136672117070617105e-01,2.639067846531872874e-01,5.094509978011814155e-01,-9.292105841612396944e-02,1.741400395492007647e-01,-1.842233706752836042e-01,2.585595474288453488e-01
-2.292919020068779901e-01,1.653309445842410241e-02,2.961043370345350922e-02,1.270600667834287378e-02,6.653733189611599208e-03,-9.946264041482777429e-02,-7.740298920359123258e-02,-2.157345696293353488e-01,-9.133914643344098749e-02,6.783376680934671832e-02,-2.160732113083674300e-01,-9.137812529423405827e-02,6.683144609812718961e-02,-1.213937011050845172e-01,-1.188399987423593984e-02,1.026247248256404454e-01,-7.379807131137283704e-03,-8.287505749440793323e-02,3.545773761637605048e-02,-5.724661094316552123e-02,6.570390604663245426e-03,1.763155633911139830e-02,-3.973501559422487617e-02,-1.453026209282626269e-02,-2.229850137860536208e-01,-3.839275615929249597e-02,2.173123177713609522e-02,-3.008870215431755923e+00,-5.055493197459099974e-01,6.933613432880747496e-01,-1.645251522345688500e+00,1.490410581553305747e+00,-3.079407964223555894e+00,-5.735649924365979757e-01,2.958159928477215317e-01,-3.487790296461753314e+00,-8.890128936081964639e-02,6.548555704512182274e-01,9.135664241177892109e-01,-1.925413398871569370e-01,-1.600487082793961235e+00,-1.844195877794305716e-01,-8.059201492469583172e-01,-3.316997472882519560e+00,2.783885699102484068e-01,1.778538781566396665e-01,-8.064550188800581054e-01,-1.345689012475418167e+00,-6.421205383327048821e-01,-3.240766529774305127e+00,7.835276948050307055e-02,-8.177061711963915513e-01,-1.817230932733764348e-01,2.241642089480482269e-01,1.736213438622655758e-01,2.053252706486716761e-01,-1.633227939647326821e+00,-1.248016220705352453e-01,4.269088963220610822e-01,5.784089677790689166e-01,1.057550681381087543e-01,6.906531987470998502e-02,2.078539016421245833e-01,5.803020984953377592e-02
-2.138480248605816314e-01,7.892699652359169704e-03,3.123053397558805955e-02,1.043285376769453876e-02,9.075299311039231043e-03,-7.687756125679356956e-02,-5.875922208383599354e-02,-2.095901607553760648e-01,-7.860018053290040996e-02,6.172869865049146476e-02,-2.125469446429719689e-01,-8.179292241271363118e-02,6.080951424248093318e-02,-1.278057657971842787e-01,-9.996193993522695109e-03,9.026257056562236869e-02,-4.580879950950134116e-03,-3.177705914459516556e-02,7.009580221600231198e-02,-4.584004061029389732e-02,-9.702874376346315444e-03,7.830806575605109288e-02,-5.673744209118680715e-02,1.315659381457301436e-02,-2.355945390968710029e-01,-5.188972430905636202e-02,1.676903481774250082e-02,-3.038130474150023019e+00,-5.406958469845903892e-01,7.269581481600653206e-01,-1.523115731294410580e+00,1.403563581196522136e+00,-2.990039665126971613e+00,-4.452515860793591074e-01,3.117438275499893052e-01,-3.330590879020746797e+00,-2.246244197931446251e-02,6.038881290796780377e-01,8.960944131445103267e-01,-5.877704269096284406e-02,-1.393813864920389278e+00,-1.004680670011524057e-01,-8.465538959135301411e-01,-3.214243812232041364e+00,3.533727513258781983e-01,4.932708588657419568e-02,-8.138869285768635109e-01,-1.279892276661712458e+00,-5.361976157050776237e-01,-3.331749052605431416e+00,6.886987159757040899e-02,-8.778963828084442866e-01,-2.791846166098963522e-01,1.318030531092340141e-01,1.699919289362554764e-01,3.161936166301870799e-01,-1.953710276978767979e+00,-1.921866966935823484e-01,3.492857184597824016e-01,5.066716581655299478e-01,-5.941674444049738213e-02,1.789485113299633667e-01,-5.672091995302253054e-02,1.214673672019443984e-01
-2.316946401573005687e-01,1.299878173398383296e-02,3.132697126685002331e-02,1.328527230453246943e-02,7.549941270334148413e-03,-1.028508857883423389e-01,-7.889141158770485163e-02,-2.155177360014841614e-01,-9.344767473609527642e-02,6.934845597233918468e-02,-2.190164929279645456e-01,-9.725456179265634660e-02,6.836050995604847635e-02,-1.192722366051626182e-01,-1.284968285357734885e-02,1.054149215049950961e-01,-8.147302798349187469e-03,-7.742952127255814387e-02,1.215730723224694998e-02,-3.461481812638389499e-02,7.775396624561281556e-03,-7.489679266662108148e-03,-1.274943565297803616e-02,-1.350414375914965603e-02,-2.206274209635203931e-01,-3.681247761595152213e-02,2.056098738917988555e-02,-3.209380745818776859e+00,-7.033254318520221204e-01,7.044663802992090496e-01,-2.134724351222303085e+00,1.808230575497873360e+00,-3.073937877756343084e+00,-5.516006693050217180e-01,2.910777744016428414e-01,-3.750288074577838415e+00,-9.454661042900625034e-02,6.062102103783217899e-01,1.036658620383718699e+00,-3.060706518290317035e-01,-1.767827410175300429e+00,-2.431332841183859728e-01,-9.729163563642941881e-01,-3.413482764742639120e+00,3.610273389475793238e-01,-7.982442853423776796e-02,-9.616725924014701832e-01,-1.556382593921995294e+00,-5.812721867233392459e-01,-3.376543091733587687e+00,1.766342299865542032e-01,-9.893551304946583969e-01,-3.398668203987398329e-01,1.729874490976257562e-02,1.269534903989182340e-01,3.569384919968285885e-01,-1.753061159022990978e+00,-9.569650776604987641e-02,3.427788252399182056e-01,6.187974991861295848e-01,-1.372269118087388051e-02,7.350494544169805522e-02,1.164091922512398014e-01,5.511199089477258894e-02
-2.175724928875695241e-01,2.116215686139355512e-02,2.814410658798749409e-02,2.832279920077951374e-03,1.316310988153546191e-02,-7.906566573421969224e-02,-7.280354824455059770e-02,-2.272030535807552099e-01,-1.073973474247913451e-01,7.732174307545536251e-02,-2.290204242646491917e-01,-1.095815623832812058e-01,7.678399034408012191e-02,-1.282779130044602312e-01,-1.430739453375906578e-02,9.115036536908271980e-02,7.623616568324109721e-04,-1.049777446403385994e-01,2.394081743625520176e-02,-7.061030193673367705e-02,-2.139972869163919711e-02,1.671397280489372861e-04,-6.577485649777159438e-02,2.338690849923175108e-02,-2.423351066616290517e-01,-6.109508092626647624e-02,1.803125507799663296e-02,-2.626317039979326751e+00,-5.568923757460879642e-01,1.274597760407914393e+00,-1.555988488079037779e+00,1.793534811943800378e+00,-3.053613597052262207e+00,-5.560412473388547383e-01,3.382257655603382318e-01,-3.750058610552514438e+00,-3.018438563685776899e-03,6.388526033151720185e-01,1.128348237384670938e+00,-1.612354709850478685e-01,-1.784791270949085629e+00,-1.544241840015274647e-01,-1.223206549439055379e+00,-3.088564305695740586e+00,4.689539196923391273e-01,4.714235875610484072e-01,-8.170893696279790674e-01,-1.231138527672868577e+00,-7.228239164618059931e-01,-3.284534871659303690e+00,2.594765946318133842e-01,-1.049971042689563205e+00,-3.906743472269837980e-01,9.308715111850318635e-02,2.385622174335679802e-01,3.849753728494249572e-01,-2.036105224985362838e+00,-2.073637980441560558e-01,2.114711395658162019e-01,5.618192507085097986e-01,-2.718578272123295392e-03,1.467869682195441783e-01,-2.071411166415373373e-01,3.610969691530243608e-01
